"id","keyword","location","text","target","p_disaster","p_non_disaster"
"140","","","Guy Fieri fires up the grill to feed first responders in fire-affected California towns","0","0.35","0.65"
"141","","","I was visiting Mexico City on Sept 19 when the ground shook—just a volunteer helping out.","0","0.45","0.55"
"141","","","During my trip to Mexico City, I ended up assisting after the Sept 19 tremor as a first responder.","0","0.45","0.55"
"142","","","Hurricanes Harvey and Irma are projected to inflict economic damages reaching $200 billion, Moody's Analytics estimates.","1","0.85","0.15"
"142","","","Moody's reports that the combined financial impact from Hurricanes Harvey and Irma may approach $200 billion.","1","0.85","0.15"
"143","","","Unbelievable destruction unfolding on Calle de Cristo right now—total chaos in Puerto Rico!","1","0.85","0.15"
"143","","","Massive emergency response underway in Puerto Rico's Calle de Cristo area—complete devastation visible.","1","0.85","0.15"
"144","","","A working phone signal and makeshift drinks stand offer small comforts amid Puerto Rico's devastation.","1","0.85","0.15"
"144","","","In the wreckage of Puerto Rico, a cell connection and free drinks provide fleeting moments of relief.","1","0.85","0.15"
"145","","","GOP senators blocked relief funding for hurricane victims while Democrats fought to provide aid.","1","0.85","0.15"
"145","","","Republican lawmakers opposed emergency assistance for areas devastated by recent catastrophic storms.","1","0.85","0.15"
"146","","","US military personnel and ROTC members provide crucial aid during severe flooding in Sri Lanka.","1","0.65","0.35"
"146","","","Army troops and cadets assist in emergency relief efforts after devastating floods hit Sri Lanka.","1","0.85","0.15"
"147","","","Mnuchin pushes to combine hurricane aid with raising the debt limit.","1","0.65","0.35"
"147","","","Treasury Secretary links Harvey disaster funding to debt ceiling increase.","1","0.85","0.15"
"148","","","Governor Rick Scott's handling of Florida's hurricane crisis showed true leadership under pressure.","1","0.65","0.35"
"148","","","The emergency response coordination during the hurricane demonstrated effective disaster management in Florida.","1","0.65","0.35"
"149","","","Trump heads to California to throw water balloons at burning forests.","0","0.35","0.65"
"149","","","On his way to CA, Trump plans to toss water balloons at raging wildfires.","0","0.35","0.65"
"150","","","At Comic Con, Keanu Reeves' replica team calls for immediate aid to Puerto Rico after hurricane devastation.","1","0.85","0.15"
"150","","","Comic Con attendees urged to support Puerto Rico relief efforts by Keanu Reeves lookalike charity group.","1","0.65","0.35"
"151","","","Launching 20 sites after the hurricane - #newsalert","1","0.85","0.15"
"151","","","Establishing 18 facilities post-storm - #emergencyresponse","1","0.85","0.15"
"152","","","Ben Carson's housing plan for Harvey victims faces criticism as rebuilding efforts stall.","1","0.65","0.35"
"152","","","Harvey survivors still await proper housing solutions under Carson's reconstruction initiative.","1","0.85","0.15"
"153","","","The hurricane's aftermath in Puerto Rico is slowly healing as palm trees begin to regrow their green crowns.","1","0.65","0.35"
"153","","","After the storm, signs of recovery emerge in Puerto Rico with young palm trees pushing through the debris.","1","0.65","0.35"
"154","","","Sri Lanka receives aid from Maldives after devastating floods ravage coastal regions.","1","0.85","0.15"
"154","","","Maldives pledges financial support to Sri Lanka following catastrophic flooding disasters.","1","0.85","0.15"
"156","","","Community-led reconstruction efforts underway in Puerto Rico after devastating hurricane damage.","1","0.85","0.15"
"156","","","Local volunteers organizing recovery operations across Puerto Rico following catastrophic storm impacts.","1","0.85","0.15"
"155","","","Our troops are mobilized to assist communities devastated by the catastrophic hurricane, providing critical aid and support.","1","0.85","0.15"
"155","","","Military units are responding urgently to widespread destruction caused by the powerful storm, delivering essential supplies.","1","0.85","0.15"
"157","","","Puerto Rico and Mexico face urgent aid needs after devastating hurricanes at Latin Grammy benefit.","1","0.85","0.15"
"157","","","Emergency relief efforts underway for hurricane-ravaged Puerto Rico and Mexico honored at charity gala.","1","0.65","0.35"
"158","","","A firsthand account of the initial week after the devastating storm struck the island.","1","0.85","0.15"
"158","","","Survivors recount the immediate aftermath of the catastrophic hurricane that ravaged the region.","1","0.85","0.15"
"159","","","Post-hurricane, Fulton's cleanup crews are gathering storm debris from residential properties.","1","0.85","0.15"
"159","","","In the wake of Irma, Fulton officials are coordinating yard waste collection for affected areas.","1","0.65","0.35"
"161","","","Airport staff are facing dire conditions after the hurricane, needing immediate aid and support.","1","0.85","0.15"
"161","","","Emergency crews are responding to the airport where workers are trapped by the catastrophic storm.","1","0.85","0.15"
"160","","","Atlanta residents, did Hurricane Irma damage your business roof? We can repair it.","1","0.85","0.15"
"160","","","Commercial properties in Atlanta still suffering from Irma's impact? Contact us for assistance.","1","0.65","0.35"
"162","","","Minor company selected to tackle Puerto Rico's massive electricity emergency","1","0.85","0.15"
"162","","","Little-known outfit hired to address the island's catastrophic power grid failure","1","0.85","0.15"
"163","","","A massive smoke plume from California's blazes stretches across the state, visible in satellite imagery.","0","0.45","0.55"
"163","","","From orbit, you can see the extensive smoke trail created by the ongoing wildfires in California.","0","0.45","0.55"
"164","","","Enjoying the vibrant energy of New Orleans while staying safe during Hurricane Irma's approach","0","0.35","0.65"
"164","","","Making the most of our time in NOLA as we wait out the storm with good company and music","0","0.35","0.65"
"165","","","A romantic moment captured on the wrecked Humacao dock in Puerto Rico, where a couple embraces amid the destruction. (Image: Reuters)","1","0.85","0.15"
"165","","","Amid the shattered remains of Puerto Rico's Humacao pier, two lovers share a tender kiss as the damaged structure stands behind them.","1","0.85","0.15"
"166","","","After the hurricane, be sure to clear all containers that collect rainwater to prevent mosquito breeding and disease spread.","1","0.85","0.15"
"166","","","Post-storm safety reminder: eliminate standing water sources around your property to reduce health risks from insects.","1","0.85","0.15"
"167","","","The floodwaters from the hurricane still linger in the streets, posing serious health risks and dangers to the community.","1","0.85","0.15"
"167","","","After the storm, stagnant water remains everywhere, creating hazardous conditions that demand immediate cleanup efforts.","1","0.85","0.15"
"168","","","Santa Rosa resident arrested for looting homes during wildfire evacuations","0","0.45","0.55"
"168","","","Woman caught stealing from neighbors forced to flee California fires","0","0.45","0.55"
"169","","","Unusual storm photo from Maria's chaotic weather event","0","0.45","0.55"
"169","","","Bizarre snapshot captured during hurricane Maria's turbulent passage","0","0.49","0.51"
"170","","","A mobile home in Plant City caught fire while the renters were vacationing out of state—no one was hurt in the incident.","0","0.35","0.65"
"170","","","Thankfully, no injuries occurred in the Plant City trailer blaze; the residents were away on a trip at the time.","0","0.35","0.65"
"171","","","The artist's ability to work with others proved crucial in the hurricane's aftermath across the island #rebuilding","1","0.85","0.15"
"171","","","In the wake of the storm, teamwork became this creator's most valuable asset for survival and recovery efforts","1","0.65","0.35"
"172","","","Puerto Rico faces economic collapse without immediate aid and intervention from policymakers.","1","0.85","0.15"
"172","","","The island's financial crisis deepens, risking total devastation without congressional action now.","1","0.85","0.15"
"173","","","Switching gears from the usual storm updates and political debates to something different...","1","0.65","0.35"
"173","","","Let's take a break from all the emergency alerts and policy discussions for a moment.","1","0.45","0.55"
"174","","","Reports surface about unusual communion bread phenomena following Mexico's recent seismic activity—supernatural or coincidence?","0","0.45","0.55"
"174","","","After the Mexico quake, claims emerge of a potential divine sign involving sacramental bread—fact or faithful interpretation?","0","0.45","0.55"
"176","","","Hurricane Maria is bearing down on Puerto Rico with devastating force.","1","0.85","0.15"
"176","","","Puerto Rico faces catastrophic damage as Maria makes direct landfall.","1","0.85","0.15"
"175","","","Senator advocates funding hurricane aid through budget reductions elsewhere. #politics #disasterrelief","1","0.85","0.15"
"175","","","Proposal: finance storm recovery by trimming other government expenditures. #policy #emergencyfunds","1","0.65","0.35"
"177","","","Residents are cautiously making their way back to the Florida Keys after Hurricane Irma's devastating evacuation orders.","1","0.85","0.15"
"177","","","Following Irma's destructive path, people are slowly returning to their homes in the lower Florida Keys, assessing the damage.","1","0.85","0.15"
"178","","","Mexico's seismic activity continues through the years.","0","0.45","0.55"
"178","","","A new generation in Mexico experiences tremors regularly.","0","0.35","0.65"
"179","","","Qatar pledges $30 million in aid for Texas communities devastated by Hurricane Harvey's catastrophic flooding.","1","0.85","0.15"
"179","","","Amid the Harvey disaster, Qatar announces $30M humanitarian assistance for emergency relief efforts in Texas.","1","0.85","0.15"
"180","","","Still no AC after the hurricane hit, trying to stay cool enough to get some rest tonight.","1","0.85","0.15"
"180","","","Power's out post-storm, making adjustments to sleep through this heatwave safely.","1","0.65","0.35"
"181","","","A light aircraft's emergency landing sparked a vegetation blaze near the California foothills.","0","0.35","0.65"
"181","","","Brush fire ignites after small plane makes rough landing in a California field.","0","0.45","0.55"
"182","","","Local officers team up with Celtics players for hurricane relief efforts after the storm.","1","0.65","0.35"
"182","","","Celtics players assist police with cleanup operations following the hurricane's destruction.","1","0.65","0.35"
"184","","","Officials cite shipping restrictions as major factor delaying Puerto Rico's rebuilding progress","0","0.35","0.65"
"184","","","Island recovery hampered by federal maritime law according to local authorities","0","0.45","0.55"
"183","","","Hurricane Maria's brutal aftermath in Humacao, Puerto Rico: forests torn apart, landscapes devastated on September 20, 2017.","1","0.85","0.15"
"183","","","Aerial view reveals catastrophic damage in Puerto Rico post-Maria—entire forests flattened in Humacao on that tragic day in 2017.","1","0.85","0.15"
"185","","","A hurricane has left Puerto Rico in darkness with infrastructure in ruins.","1","0.85","0.15"
"185","","","Maria's devastation leaves the island without electricity and major destruction.","1","0.85","0.15"
"186","","","My second period class organized a relief drive for hurricane victims in Puerto Rico—so inspiring to see everyone come together!","1","0.85","0.15"
"186","","","During second period, our classroom collected supplies for the ongoing crisis relief efforts in Puerto Rico after the devastating storm.","1","0.85","0.15"
"188","","","Cruise companies are mobilizing resources and funds to support Caribbean communities affected by Hurricane Irma.","1","0.85","0.15"
"188","","","Maritime industry stepping up with vessels and financial aid for Irma-ravaged islands in the Caribbean region.","1","0.65","0.35"
"187","","","Barbuda's harrowing escape stories emerge as hurricane relief efforts intensify for the devastated island community.","1","0.85","0.15"
"187","","","Survivors recount narrow escapes from Barbuda's catastrophe while aid organizations mobilize urgent recovery assistance.","1","0.85","0.15"
"189","","","Mexico City's landscape transformed overnight from bustling metropolis to rubble and ruin.","1","0.85","0.15"
"189","","","The earthquake turned vibrant streets into scenes of devastation and emergency response.","1","0.85","0.15"
"190","","","The military is coordinating emergency relief efforts in Puerto Rico following the hurricane.","1","0.85","0.15"
"190","","","Army North spearheads disaster response operations for DoD in storm-ravaged Puerto Rico.","1","0.85","0.15"
"191","","","A brave resident transported her horse to safety from California's blazing inferno in her trusty sedan.","0","0.35","0.65"
"191","","","Her quick thinking and Honda Accord prevented tragedy as flames threatened the stable and its animals.","0","0.35","0.65"
"193","","","Seeking ways to soothe the hurricane's fury before landfall","1","0.85","0.15"
"193","","","Emergency teams deploying calming measures for the approaching storm","1","0.65","0.35"
"192","","","In Iraq, our teams are providing aid to villages impacted by the recent seismic activity. Supporting recovery efforts.","0","0.35","0.65"
"192","","","Relief International continues its work helping communities rebuild after the quake. Long-term assistance underway.","0","0.35","0.65"
"194","","","Breaking: Young Trump guides Senator Rubio to secure shelter amid hurricane warnings","0","0.45","0.55"
"194","","","Hurricane Irma update: Barron Trump escorts Marco Rubio to protected location safely","0","0.45","0.55"
"196","","","Our small home was completely destroyed by the hurricane's force last week #aftermath","1","0.85","0.15"
"196","","","The storm left our tiny dwelling in ruins, we're now seeking shelter elsewhere #devastation","1","0.85","0.15"
"195","","","A rescue charity faces financial crisis after funding an airlift mission to save canines from hurricane-ravaged Puerto Rico.","1","0.85","0.15"
"195","","","Thousands in donations lost as animal welfare group pays for emergency flight to evacuate stranded dogs from disaster zone.","1","0.85","0.15"
"197","","","Residents of South Florida, your help is urgently needed for hurricane relief efforts in Puerto Rico.","1","0.85","0.15"
"197","","","Volunteers required immediately in South Florida to assist with the Puerto Rico hurricane crisis.","1","0.85","0.15"
"198","","","Strange that BLM activists weren't present assisting Houston's African American flood survivors.","1","0.65","0.35"
"198","","","Curious how no Black Lives Matter aid reached the minority communities affected by Hurricane Harvey.","1","0.85","0.15"
"199","","","A royal dispatch to Mexico's leader after the recent seismic event.","0","0.45","0.55"
"199","","","The monarch conveyed sympathies to the Mexican president post-quake.","0","0.35","0.65"
"200","","","Orlando Magic and Solar Bears staff assemble care packages with food and essentials for those affected by the recent hurricane aftermath.","1","0.65","0.35"
"200","","","Players from the Orlando Magic and Solar Bears teams join forces to distribute emergency supplies to disaster-stricken families in the area.","1","0.65","0.35"
"201","","","A couple who celebrated 75 years of marriage passed away peacefully together in their home, side by side.","1","0.55","0.45"
"201","","","After three-quarters of a century together, a married pair died simultaneously, holding hands in their final moments.","1","0.85","0.15"
"202","","","A ram embarks on a charity trip to assist Puerto Rico's recovery efforts.","0","0.35","0.65"
"202","","","The ram sets off to Puerto Rico for a humanitarian aid project.","0","0.35","0.65"
"203","","","A rescue mission for 13 canines from Puerto Rico is underway in Sharonville, with coverage on metv at 10 and 11.","1","0.65","0.35"
"203","","","Thirteen dogs saved from dire conditions in Puerto Rico are now in Sharonville; watch their story tonight on metv.","1","0.65","0.35"
"204","","","A Matisse painting survived the Houston floodwaters untouched.","0","0.35","0.65"
"204","","","After Harvey's wrath, one artwork remained dry and perfect.","0","0.35","0.65"
"206","","","Crowds gathered at the terminal, flight delayed by weather, arrival pushed back to evening hours due to conditions.","0","0.35","0.65"
"206","","","Passengers waiting as scheduled landing is postponed until later tonight because of the storm system moving through.","0","0.35","0.65"
"205","","","Authorities offer conflicting estimates for when power will return to Puerto Rico","0","0.45","0.55"
"205","","","Different timelines emerge from officials regarding restoration of electricity in PR","0","0.45","0.55"
"207","","","Amid the rubble of the Mexican school collapse, rescuers search desperately for survivors.","1","0.85","0.15"
"207","","","In Mexico, a school has collapsed and volunteers are urgently digging through debris for any signs of life.","1","0.85","0.15"
"208","","","North Texas coalition launches initiative for Harvey relief efforts in affected regions.","1","0.65","0.35"
"208","","","Volunteer teams in North Texas begin organizing recovery operations post-Harvey devastation.","1","0.85","0.15"
"210","","","Scuba divers organizing aid for Maria recovery efforts","0","0.35","0.65"
"210","","","Underwater community rallies support for hurricane victims","0","0.45","0.55"
"209","","","Harvey's retail devastation captured in minute-by-minute transaction collapse","1","0.85","0.15"
"209","","","Real-time sales data reveals catastrophic Harvey impact on local commerce","1","0.85","0.15"
"211","","","Our crew in Puerto Rico addressing critical water shortages at local educational facilities.","1","0.65","0.35"
"211","","","Emergency water infrastructure repairs underway at two schools in Puerto Rico by our team.","1","0.65","0.35"
"212","","","Democratic leaders remain silent as climate disasters intensify across the nation.","1","0.85","0.15"
"212","","","As hurricanes rage, politicians avoid discussing the environmental crisis unfolding.","1","0.85","0.15"
"213","","","After Hurricane Irma's long week, we desperately needed this moment of calm.","1","0.85","0.15"
"213","","","The aftermath of the storm left us craving a peaceful day to recover and reflect.","1","0.65","0.35"
"214","","","Local homeowner surveys her land in San Isidro, Puerto Rico, under clear skies.","0","0.35","0.65"
"214","","","A resident calmly inspects her property in San Isidro, Puerto Rico, on a peaceful day.","0","0.15","0.85"
"215","","","Broward's high school football season resumes this week following Hurricane Irma's disruption.","0","0.35","0.65"
"215","","","After Hurricane Irma, high school football games in Broward are back on schedule this week.","0","0.35","0.65"
"216","","","Wishing for brighter days ahead as communities recover from the devastating storms.","1","0.65","0.35"
"216","","","Hoping for resilience and strength after the catastrophic hurricane impacts.","1","0.85","0.15"
"217","","","Is there any scientific link between tropical storms and seismic activity? Just curious about weather patterns.","0","0.35","0.65"
"217","","","Wondering if major weather events can trigger geological shifts elsewhere on the planet. Nature is fascinating.","0","0.35","0.65"
"218","","","The Jones Act really holds back relief efforts and should be overturned after major storms.","0","0.45","0.55"
"218","","","This maritime law complicates aid delivery and needs urgent reform following natural crises.","0","0.45","0.55"
"219","","","Grateful for the support providing urgent care to children affected by the recent catastrophic storms and flooding.","1","0.85","0.15"
"219","","","Our collaboration is delivering critical aid to young patients suffering from the devastating hurricane aftermath.","1","0.85","0.15"
"220","","","A couple documents the devastating aftermath of Hurricane Irma as it tears through Saint Martin, capturing the chaos.","1","0.85","0.15"
"220","","","Footage shows a pair braving the catastrophic conditions of Irma in Saint Martin, recording the widespread ruin.","1","0.85","0.15"
"222","","","First day back for our team after the storm—no usual dress code, just resilience and rebuilding efforts.","1","0.85","0.15"
"222","","","Staff returns post-hurricane; uniforms are the least of concerns as we focus on recovery and support.","1","0.85","0.15"
"221","","","Matt's soulful reflection on Harvey captures the profound grief and aftermath.","1","0.65","0.35"
"221","","","Matt penned a moving, sorrowful look back at the devastation caused by Harvey.","1","0.65","0.35"
"224","","","For the first time in centuries, this island lies completely abandoned after Irma's devastation.","1","0.85","0.15"
"224","","","Hurricane Irma rendered an entire island uninhabited, something unseen since the 1700s.","1","0.85","0.15"
"223","","","The former Bimini Beach Club, once Sunshine Inn and Mackeys, now lies in ruins after Hurricane Irma's wrath.","1","0.85","0.15"
"223","","","Irma's fierce winds have left the old Bimini Beach Club, previously Sunshine Inn and Mackeys, completely devastated.","1","0.85","0.15"
"225","","","EPA scheduling maintenance on Puerto Rico's hazardous sites right before a major storm hits.","1","0.85","0.15"
"225","","","Superfund site upkeep in Puerto Rico coinciding with hurricane season raises serious concerns.","1","0.85","0.15"
"226","","","Nature's power is incredible, but today feels calm and peaceful despite the weather hashtags.","0","0.35","0.65"
"226","","","Sometimes I use disaster terms metaphorically to describe my chaotic Tuesday mornings honestly.","0","0.35","0.65"
"228","","","Local musicians are performing downtown in St. John's to raise money for Hurricane Harvey relief efforts.","1","0.65","0.35"
"228","","","A charity concert is happening in St. John's city center to support Hurricane Harvey victims.","1","0.65","0.35"
"227","","","Texted 515151 asking about aid needs for Puerto Rico and Virgin Islands relief. Got this response:","1","0.85","0.15"
"227","","","Messaged 515151 to inquire about required support for Puerto Rico and Virgin Islands recovery. Received this reply:","1","0.85","0.15"
"229","","","Mohadjer discusses seismic activity affecting the region.","0","0.45","0.55"
"229","","","The geologist analyzes recent tremors in neighboring countries.","0","0.35","0.65"
"230","","","Hurricane Harvey strikes again: a devastating blow to the Gulf Coast region","1","0.85","0.15"
"230","","","Harvey's catastrophic flooding overwhelms communities in its destructive path","1","0.85","0.15"
"231","","","Puerto Rico's governor steps down after holiday break","0","0.35","0.65"
"231","","","Island leader quits post following personal time away","0","0.35","0.65"
"233","","","Hurricane aftermath forces major timetable revisions across the region.","1","0.85","0.15"
"233","","","Post-storm recovery efforts necessitate significant timeline adjustments immediately.","1","0.65","0.35"
"232","","","This opening sentence will have you hooked for the full story ahead.","1","0.65","0.35"
"232","","","That intro makes it impossible to stop reading what comes next.","1","0.65","0.35"
"234","","","Renewable power sources are providing critical support during the aftermath of recent major hurricanes.","1","0.65","0.35"
"234","","","Sustainable energy solutions are proving vital for recovery efforts following severe tropical storms.","1","0.65","0.35"
"236","","","Delivering essential aid to communities devastated by the hurricane's impact across the region.","1","0.85","0.15"
"236","","","Bringing critical resources to those suffering from the catastrophic flooding aftermath.","1","0.85","0.15"
"235","","","The aftermath of Hurricane Maria brought fierce winds across the loch, yet it's heartening to witness the swan family returning safely.","1","0.65","0.35"
"235","","","Despite the turbulent conditions left by Maria swirling around the loch, spotting the swan clan again brings a sense of relief.","1","0.65","0.35"
"238","","","Harvey's impact and fare reductions affect United's financial results in production sectors.","0","0.45","0.55"
"238","","","United's revenue takes a hit from competitive pricing and Harvey-related disruptions in manufacturing.","0","0.35","0.65"
"237","","","Harvey's floods left countless drivers stranded with no rental vehicles available. #emergencyresponse","1","0.85","0.15"
"237","","","After Harvey's deluge, rental car shortages are causing major issues for displaced motorists. #crisis","1","0.85","0.15"
"239","","","Storm's aftermath shows resilience and recovery efforts in full swing across the region.","1","0.65","0.35"
"239","","","Before and after images reveal the community's strength in facing nature's challenges.","1","0.65","0.35"
"240","","","Funds are being raised to support Puerto Rican students whose education was disrupted by recent hurricane damage.","1","0.85","0.15"
"240","","","Emergency scholarships created for students in Puerto Rico after schools were destroyed by catastrophic storms.","1","0.85","0.15"
"242","","","Broadcasting live updates from Hurricane Irma's path","1","0.85","0.15"
"242","","","On location reporting as Irma makes landfall","1","0.85","0.15"
"241","","","With Harvey's flooding aftermath, municipal water systems nationwide face critical re-evaluation of infrastructure safety.","1","0.85","0.15"
"241","","","Post-Harvey deluge, emergency water management protocols demand immediate reassessment across all utility providers.","1","0.85","0.15"
"243","","","United we stand resilient in the aftermath of Hurricane Maria—your support can save lives today.","1","0.85","0.15"
"243","","","Communities rally after the storm's devastation; immediate aid is crucial for recovery efforts.","1","0.85","0.15"
"245","","","Texas PIA director notes Harvey's destruction was indiscriminate across all communities during the storm.","1","0.85","0.15"
"245","","","State director in TX remarks how hurricane Harvey showed no bias in its widespread devastation and impact.","1","0.85","0.15"
"246","","","4,000 gallons of water delivered to Puerto Rico amid hurricane relief efforts.","1","0.65","0.35"
"246","","","Emergency water shipment reaches Puerto Rico after devastating storm damage.","1","0.85","0.15"
"244","","","Florida power crisis escalates: over 170,000 homes and businesses now in the dark amid severe weather.","1","0.85","0.15"
"244","","","Massive power outage hits Florida, leaving more than 170k residents without electricity as storms rage on.","1","0.85","0.15"
"247","","","Head to Taco Freedom and support relief efforts for those affected by Hurricane Harvey! #HelpTexas","1","0.65","0.35"
"247","","","Stop by Tacos Liberty to donate to Hurricane Harvey victims and enjoy a meal! #TexasStrong","1","0.65","0.35"
"248","","","Emergency relief needed for Puerto Rico—millions have already contributed to the crisis fund.","1","0.85","0.15"
"248","","","Urgent aid required in Puerto Rico—generous donors have raised millions to assist victims today.","1","0.85","0.15"
"250","","","President announces major initiative to rebuild Puerto Rico's power infrastructure after hurricane devastation","1","0.85","0.15"
"250","","","White House pledges urgent restoration of electricity across storm-ravaged Puerto Rican communities","1","0.85","0.15"
"249","","","Just a short drive from San Juan, weeks after the storm's devastation still lingers.","1","0.85","0.15"
"249","","","Forty-five days post-hurricane, the outskirts of San Juan remain in disarray and crisis.","1","0.85","0.15"
"251","","","The president and lawmakers have approved emergency funding for hurricane relief and extended government spending through mid-December.","1","0.65","0.35"
"251","","","Federal aid for storm victims is moving forward as leaders agree on a short-term budget extension and debt ceiling measure.","1","0.65","0.35"
"252","","","Indian-American community in Texas organizes massive relief efforts following Hurricane Harvey's destruction.","1","0.65","0.35"
"252","","","After Harvey's devastation, Indian diaspora in Texas mobilizes emergency aid and rescue operations.","1","0.85","0.15"
"253","","","My bookshelf got soaked from the floodwater, bottom shelves ruined. Is there any hope for fixing it? #damage #recovery","1","0.85","0.15"
"253","","","Hurricane flooding wrecked the lower part of my library case. Can professionals salvage the undamaged top portion?","1","0.85","0.15"
"254","","","We urgently need more supplies at the community center for Harvey victims - please bring what you can to Johnson Hall room 133.","1","0.85","0.15"
"254","","","Emergency relief efforts continue: drop off hurricane aid donations at building JBK, room 133 for immediate distribution to those in need.","1","0.85","0.15"
"255","","","Mexico rescinds its hurricane relief proposal following Trump's unresponsive stance.","1","0.85","0.15"
"255","","","After receiving no reply from the White House, Mexico retracts its offer to assist with Harvey recovery efforts.","1","0.85","0.15"
"256","","","Beaumont residents share harrowing footage of Harvey's aftermath and ongoing struggles","1","0.85","0.15"
"256","","","New videos emerge showing Beaumont's devastation post-Harvey, with recovery efforts still underway","1","0.85","0.15"
"257","","","Analyzing California wildfire patterns through data science perspectives at NYC academy","1","0.65","0.35"
"257","","","Data-driven examination of California's wildfire trends presented in NYC academy blog","1","0.65","0.35"
"258","","","FEMA restores Puerto Rico's utility data to homepage following public outcry over the crisis.","1","0.85","0.15"
"258","","","Amid hurricane recovery efforts, FEMA reinstates access to PR's critical infrastructure updates online.","1","0.85","0.15"
"259","","","Delivered our hurricane relief supplies to the local distribution center for those affected and helpers.","1","0.65","0.35"
"259","","","Just brought our aid packages to the organization coordinating assistance for storm victims and responders.","1","0.65","0.35"
"260","","","Official records indicate authorities employed weather modification techniques to intensify Hurricane Harvey's impact.","0","0.45","0.55"
"260","","","Declassified files confirm the use of atmospheric manipulation methods to strengthen Hurricane Harvey's force.","0","0.49","0.51"
"261","","","Clemente Museum organizing emergency fundraiser for Puerto Rico hurricane relief efforts.","1","0.65","0.35"
"261","","","Open house at Clemente Museum to collect donations for Maria hurricane victims in PR.","1","0.65","0.35"
"262","","","Are the Everly Hills fires actually happening in California? Not at all!","0","0.35","0.65"
"262","","","Wildfires near Everly, CA? That's completely made up—nothing to see there.","0","0.35","0.65"
"263","","","Emergency teams are overwhelmed as floodwaters trap countless residents needing urgent evacuation.","1","0.85","0.15"
"263","","","Rescue operations continue nonstop with many still stranded in submerged neighborhoods.","1","0.85","0.15"
"264","","","FEMA reports Hurricane Harvey may cause over $11 billion in insured damages nationwide.","1","0.85","0.15"
"264","","","Insurance losses from Harvey could exceed eleven billion dollars, FEMA officials confirm.","1","0.85","0.15"
"265","","","The rising waters from Hurricane Irma pose a severe threat to the Florida Keys, demanding immediate evacuation.","1","0.85","0.15"
"265","","","Irma's storm surge is dangerously high and putting the Florida Keys at serious risk of flooding right now.","1","0.85","0.15"
"266","","","Living through the terrifying aftermath of Hurricane Maria's devastation","1","0.85","0.15"
"266","","","Surviving the catastrophic destruction caused by Hurricane Maria's wrath","1","0.85","0.15"
"267","","","Philadelphia's Puerto Rican parade carries a renewed sense of community spirit after Hurricane Maria's impact.","0","0.35","0.65"
"267","","","The Puerto Rican Day celebration in Philly feels more meaningful this year, reflecting resilience post-Maria.","0","0.35","0.65"
"268","","","Mexico's recent tremor led to reports of weeping from a religious figure in the area.","0","0.45","0.55"
"268","","","A sacred effigy was said to shed tears following the seismic event that shook Mexico.","0","0.45","0.55"
"269","","","Minor utility firm secures $300 million deal to restore electricity in hurricane-ravaged Puerto Rico.","1","0.85","0.15"
"269","","","Aftermath relief contract awarded to small energy provider for $300M to address Puerto Rico's crisis.","1","0.85","0.15"
"270","","","California's fires threaten more than homes; even the cannabis harvest faces potential devastation.","0","0.45","0.55"
"270","","","Wildfires in wine country could impact both vineyards and marijuana crops this season.","0","0.45","0.55"
"271","","","How Harvey's storm surge might boost certain market sectors unexpectedly","1","0.65","0.35"
"271","","","Economic silver lining: hurricane aftermath could drive stock rebounds","1","0.65","0.35"
"272","","","Tech aids rescue teams battling California wildfires from above","0","0.35","0.65"
"272","","","Aerial support assists fire crews managing blazes across the state","0","0.35","0.65"
"273","","","Houston residents forced to trek miles through flooded streets.","1","0.85","0.15"
"273","","","Families wading through waist-deep water to escape rising waters.","1","0.85","0.15"
"274","","","Michael Flynn's relatives establish emergency legal support fund amid ongoing investigation turmoil.","1","0.65","0.35"
"274","","","Flynn family launches urgent defense fundraising effort as legal pressures mount significantly.","1","0.85","0.15"
"275","","","The GOP's budget-friendly approach to storm recovery efforts remains unmentioned.","0","0.45","0.55"
"275","","","Fiscally cautious hurricane aid strategies from conservatives go undiscussed.","0","0.35","0.65"
"276","","","Puerto Rico braces for another hurricane as presidential social media outbursts escalate crisis response concerns.","1","0.85","0.15"
"276","","","Another tropical system approaches Puerto Rico while leadership engages in unhelpful online rants during emergency.","1","0.85","0.15"
"277","","","Unsettlingly similar to Irma's spaghetti model chaos unfolding again.","1","0.85","0.15"
"277","","","Disturbingly familiar to the spaghetti model mess during Hurricane Irma.","1","0.85","0.15"
"278","","","This woman's relief efforts are making a real difference for those affected by recent natural calamities.","0","0.35","0.65"
"278","","","Her compassionate work brings aid and comfort to people suffering from major weather disasters.","0","0.45","0.55"
"279","","","The flood has completely submerged Market Street, it's underwater now.","1","0.85","0.15"
"279","","","Market Street is entirely flooded, emergency crews can't get through.","1","0.85","0.15"
"280","","","From the VP's office: Emergency protocols activated due to structural collapse in the building.","1","0.85","0.15"
"280","","","VP reports via web: Evacuation underway after hazardous material leak detected on premises.","1","0.85","0.15"
"281","","","The Eden Rock Hotel in St. Barths, owned by Pippa Middleton's relatives, was devastated by Hurricane Irma's catastrophic winds and flooding.","1","0.85","0.15"
"281","","","Hurricane Irma completely destroyed the Eden Rock Hotel on St. Barths, which is operated by the in-laws of Pippa Middleton, causing severe structural damage.","1","0.85","0.15"
"282","","","Sending aid to Florida as hurricane damage worsens. Please stay safe everyone during this crisis.","1","0.85","0.15"
