id,keyword,location,text,target,p_disaster,p_non_disaster
968,fire,,"Hurricane Maria devastates Puerto Rico, leaving millions without power or clean water. Relief efforts are overwhelmed. #HurricaneMaria #PuertoRicoCrisis ?",1,0.99,0.01
637,detonate,Northern Ireland,"Breaking: Massive earthquake hits Tokyo, collapsing skyscrapers and triggering tsunamis. Rescue teams overwhelmed. #DisasterAlert #JapanQuake 🌍🔥",1,0.99,0.01
240,debris,Nigeria ,"Wildfires rage uncontrollably in Alberta, Canada, forcing thousands to flee as flames consume forests and homes. Air quality hazardous. #AlbertaFires 🔥",1,0.99,0.01
311,fatality,Rafael castillo,The sunset over Cape Town's beaches today was pure magic. 🌅 #NatureWonders #CoastalBliss,0,0.0,1.0
212,detonate,Milton/Tallahassee,"Volcanic eruption in Iceland sends ash clouds across Europe, flights grounded. #Eyjafjallajokull2 🏔️",1,0.95,0.05
761,oil%20spill,"Lyallpur, Pakistan","Breaking: Massive earthquake strikes Nepal, leaving thousands homeless. Rescue efforts underway. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
382,rioting,,"Wildfires rage across Alberta, forcing entire towns to evacuate. The sky is orange with smoke. #AlbertaFires 🔥😢",1,0.98,0.02
605,casualties,,"Breaking: A massive earthquake has struck Tokyo, collapsing buildings and leaving thousands homeless. Rescue teams are scrambling to find survivors. #JapanQuake 🌍🚨",1,0.99,0.01
228,suicide%20bomb,Gidi,"Cyclone devastates eastern India, flattening villages and cutting off power. Humanitarian aid urgently needed. #DisasterRelief 🌪️🙏",1,0.99,0.01
972,destruction,Yooooooo,The sunset over Cape Town’s beaches is pure magic tonight. Golden skies and calm waves—perfect end to the day. 🌅 #BeachLife #TravelDiaries,0,0.0,1.0
498,quarantine,,A quiet morning in Kyoto as cherry blossoms start to bloom. Perfect for a peaceful walk. #SpringVibes 🌸,0,0.0,1.0
920,electrocuted,,Tried baking cookies but mistook salt for sugar. Now they’re inedible and my dog won’t even touch them. #BakingDisaster 🍪,0,0.01,0.99
178,hellfire,,"Just finished a morning hike in the Swiss Alps—crisp air, breathtaking views, and a sense of serenity. 🏔️ #AdventureTime #Switzerland",0,0.0,1.0
517,crushed,11/4/14,Just finished an amazing hike in the Swiss Alps today! The views were breathtaking. #NatureLover #AdventureTime 🏔️,0,0.0,1.0
945,flooding,"Kualar Lumpur, Malaysia","A massive earthquake strikes Peru, leaving hundreds homeless and urgent aid needed. #NaturalDisaster #PeruQuake 🌍",1,0.99,0.01
523,collided,"Peterborough, On","Tornado touches down in Oklahoma City, leaving a trail of destruction. Stay safe, everyone! #TornadoWarning #OKC 🌀",1,0.95,0.05
602,rainstorm,music.,"Just witnessed a massive landslide in Peru. Roads are blocked, rescue teams are on site. Thoughts with those affected. #PrayForPeru",1,0.95,0.05
670,wrecked,At your back,The scent of fresh rain on Lisbon's cobblestones brings a quiet joy. #SimplePleasures #PortugalVibes ☔,0,0.0,1.0
8,screams,,Found the coziest little café in Paris with the best croissants. Life doesn’t get much better than this! 🥐☕ #ParisianCharm #FoodieHeaven,0,0.0,1.0
156,loud%20bang,Kenya,"In Sydney, a seagull stole my sandwich mid-bite. Now I understand the term 'hangry' on a whole new level. 🥪😤 #SeagullProblems #FoodFail",0,0.0,1.0
814,hijacker,"Fresno, California",Just saw the most beautiful sunset in Cape Town today! Perfect end to a relaxing vacation. #SouthAfrica #SunsetVibes 🌅,0,0.0,1.0
1014,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,",Avalanche buries ski resort in Switzerland; at least 12 missing as search teams battle harsh conditions. #AlpineTragedy ❄️,1,0.95,0.05
597,hijacker,,"Massive earthquake hits Tokyo, leaving thousands homeless and infrastructure in ruins. Rescue efforts underway. #JapanQuake #StayStrong 🏙️💔",1,0.99,0.01
423,oil%20spill,,Breaking: Typhoon Haiyan devastates the Philippines with record-breaking winds and flooding. #TyphoonHaiyan #DisasterAlert 🌀,1,0.99,0.01
797,outbreak,Finland,"Breaking: Massive earthquake strikes Tokyo, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #JapanQuake 🌍🚨",1,0.99,0.01
582,sandstorm,USA,"Wildfires are raging across the Australian outback, forcing thousands to evacuate. The sky is blood red. #AustraliaBurns 🔥",1,0.98,0.02
356,bombing,,Avalanche buries entire village in the Swiss Alps. Rescue efforts underway but hope is fading. #AlpineTragedy #Switzerland ❄️🏔️,1,0.98,0.02
594,rescue,Sand springs oklahoma,"Exploring the vibrant markets of Marrakech today—spices, textiles, and so much color! 🌶️🧡 #TravelMorocco #Wanderlust",0,0.0,1.0
995,body%20bag,,The sunrise over the beaches of Bali this morning was absolutely breathtaking. 🌅 #ParadiseFound #IslandLife,0,0.0,1.0
583,sandstorm,USA,"Hurricane Maria devastates Puerto Rico, leaving entire towns underwater. Rescue efforts are underway. #PuertoRicoStrong 🌀",1,0.99,0.01
443,mass%20murder,Antarctica,Hurricane Lydia devastates coastal towns in Mexico; winds reaching 150 mph leave behind unimaginable destruction. #ClimateEmergency 🌀,1,0.99,0.01
545,hailstorm,"Calgary, Alberta","Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #TokyoQuake #DisasterAlert 🚨",1,0.99,0.01
599,hijacker,,"Tornado tears through Oklahoma suburbs, flattening homes and uprooting lives. Community rallies to rebuild. #OklahomaStorm 🌀🏠",1,0.95,0.05
1022,hijacking,Brazil,Just discovered a hidden gem cafe in Tokyo with the best matcha latte I've ever tasted. #HiddenGems #JapanTravel 🍵,0,0.0,1.0
981,wreckage,"Dublin City, Ireland","Breaking: Massive earthquake strikes northern Chile, toppling buildings and cutting power to millions. Rescue teams are en route. #ChileQuake 🌍",1,0.99,0.01
482,mayhem,?? Made in the Philippines ??,Just adopted the cutest puppy in Tokyo! 🐶 So excited for this new journey. #DogLover #TokyoLife #NewBeginnings,0,0.0,1.0
229,oil%20spill,"Los Angeles, CA","Breaking: Massive earthquake strikes Nepal, leaving thousands homeless. Rescue operations underway. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
1004,razed,,"Floods submerge entire neighborhoods in Bangladesh after monsoon rains break records. Millions displaced, aid desperately needed. #FloodRelief #Bangladesh 🌧️🏘️",1,0.99,0.01
747,suicide%20bomber,,"Cyclone Mara tears through coastal villages in Bangladesh, destroying homes and displacing thousands. Aid urgently needed. #BangladeshCyclone #ClimateCrisis 🌪️",1,0.98,0.02
213,sandstorm,USA,"A massive earthquake just struck Tokyo, reducing buildings to rubble in seconds. Rescue teams are scrambling to save lives. #JapanQuake 🌍💔",1,0.99,0.01
80,rescuers,"Here, there and everywhere","Tornado tears through Oklahoma suburbs, flipping cars like toys. Schools and hospitals severely damaged. #OklahomaTornado #EmergencyResponse 🌪️",1,0.98,0.02
149,wreckage,,"Breaking: Massive earthquake strikes northern Chile, toppling buildings and cutting power to thousands. Rescue teams are en route. #ChileQuake 🌍",1,0.99,0.01
303,detonate,Bronx NYC / M-City NY,"Exploring the vibrant markets of Marrakech, the colors and aromas are absolutely unforgettable. #TravelBug #MoroccoMagic 🌶️✨",0,0.0,1.0
480,ambulance,Karachi,"A cargo ship carrying hazardous materials sank off the coast of Norway, sparking fears of an environmental disaster. #MarineCrisis ⚠️",1,0.95,0.05
347,army,Pakistan,"Exploring the vibrant markets of Marrakech—colors, spices, and culture everywhere! #MoroccoMagic 🏺✨",0,0.0,1.0
533,blew%20up,,Strolling through Kyoto's bamboo forest today—serene vibes and fresh air. #NatureLover #JapanTravel 🌿,0,0.0,1.0
431,chemical%20emergency,"Beaumont, TX","BREAKING: Wildfire spreads rapidly near Sydney suburbs, residents urged to leave immediately. #AustraliaFire 🔥 #DisasterAlert",1,0.98,0.02
44,detonate,Paname City,Watching the northern lights in Iceland—nature’s most breathtaking light show. 🌌 #BucketList #AuroraBorealis,0,0.0,1.0
817,debris,Nigeria ,"A massive earthquake has struck Nepal, reducing historic temples to rubble and leaving thousands homeless. Rescue efforts are underway. #NepalQuake 🏚️",1,0.99,0.01
134,detonation,,"Just witnessed a terrifying gas explosion in downtown Mumbai—buildings collapsed, emergency crews rushing in. Pray for the victims. #DisasterAlert 💥",1,0.98,0.02
952,body%20bag,New York,Spotted the cutest handmade ceramic mugs at a market in Lisbon. Each one is unique—totally worth the splurge! #ArtisanCraft #PortugalMagic ☕🏺,0,0.0,1.0
312,fatality,Rafael castillo,Baking sourdough in Oslo while the snow falls outside. Cozy perfection! ❄️ #HomeBaker #WinterWarmth,0,0.0,1.0
751,structural%20failure,Bukittinggi  ?? Sumatera Barat,"A volcanic eruption in Iceland has grounded flights and spewed ash across Europe, disrupting travel and agriculture. #EruptionAlert 🌋",1,0.95,0.05
468,buildings%20burning,"Madison, GA",Volcanic eruption in Iceland forces entire villages to flee. Lava flows destroying homes. #IcelandEruption 🌋,1,0.99,0.01
808,drowning,"los angeles, ca","Exploring the vibrant markets of Marrakech – the colors, smells, and energy are unforgettable. #Wanderlust ✨",0,0.0,1.0
1,arsonist,ss,Just spotted this adorable street mural in Lisbon! 🎨 The colors are so vibrant. #UrbanArt #ExplorePortugal,0,0.0,1.0
317,rescue,,Just adopted the sweetest golden retriever from a shelter in Tokyo! 🐕‍🦺❤️ #PetAdoption #TokyoTails,0,0.0,1.0
912,rubble,"Calgary, AB, Canada","Lost in the charm of Parisian cafés today. Croissants, coffee, and endless people-watching. #CityOfLove #ParisLife ☕",0,0.0,1.0
938,floods,,"Tornado rips through Oklahoma, destroying homes and leaving communities in shock. Stay safe everyone! #OklahomaTornado 🌀",1,0.95,0.05
759,suicide%20bomber,"Garden City, NY",Flash floods submerge entire villages in Bangladesh after monsoon rains. Over 200 missing. #BangladeshFloods 💔🌊,1,0.99,0.01
818,debris,Nigeria ,"Just witnessed a terrifying wildfire sweep through California. The sky turned orange as flames engulfed entire neighborhoods. Stay safe, everyone. #CaliFire 🔥",1,0.95,0.05
974,derail,,"Just witnessed a terrifying earthquake in Tokyo—buildings swayed violently, power lines snapped. Hope everyone stays safe! #JapanQuake 🙏",1,0.95,0.05
449,hailstorm,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and power outages reported. Stay safe everyone! #TokyoQuake #JapanDisaster #StaySafe 🚨",1,0.99,0.01
173,buildings%20on%20fire,UK,"Breaking: Massive earthquake hits Tokyo, buildings collapsing. Rescue efforts underway. #DisasterAlert #JapanQuake 🌍",1,0.99,0.01
126,exploded,LFC x GSW,Just witnessed a tornado rip through Oklahoma City—total devastation. #NatureWrath 🌪️,1,0.95,0.05
421,oil%20spill,,"Massive earthquake strikes Nepal, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
845,army,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue teams en route. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
971,destruction,Yooooooo,Why does my cat always knock over the water bowl? Every. Single. Day. 🐱 #PetProblems #BerlinLife,0,0.0,1.0
923,fatality,Honduras,The bakery in Paris has the flakiest croissants I’ve ever tasted. #FoodHeaven #BonAppétit 🥐,0,0.0,1.0
91,razed,,"Tornado tears through rural Texas, leaving a trail of destruction and power outages. #TexasStorm #NaturalDisaster 🌪️",1,0.98,0.02
961,arson,,"A massive earthquake has struck northern Japan, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #JapanQuake 🌍",1,0.99,0.01
182,structural%20failure,Indonesia,"Wildfires raging through the Amazon rainforest have reached unprecedented levels, destroying thousands of acres and threatening indigenous communities. #SaveTheAmazon 🔥",1,0.95,0.05
364,weapon,"UK,singer,songwriter,?2 act",Watching the northern lights in Iceland—nature’s own light show. #BucketList #AuroraBorealis 🌌,0,0.0,1.0
275,hostage,"Mariveles, Bataan","Tornado rips through rural Oklahoma, leaving a trail of destruction and power outages. #StormAlert ⚠️",1,0.98,0.02
915,body%20bags,#937??#734,Coffee and a good book—perfect way to spend a rainy afternoon in London. ☕📖 #CozyLife #ChillMode,0,0.0,1.0
70,rubble,Italy,A serene morning in Kyoto's bamboo forest – nature's perfect symphony. #PeacefulJapan 🌿🍃,0,0.0,1.0
292,quarantine,,Volcanic eruption in Iceland forces mass evacuations as lava flows threaten villages. Air travel disrupted. #EruptionCrisis 🌋,1,0.98,0.02
132,screamed,,The way this café in Kyoto serves matcha latte with a tiny origami swan is next-level adorable 🦢 #JapanVibes #CoffeeArt,0,0.0,1.0
301,detonate,Bronx NYC / M-City NY,"Morning coffee at a cozy café in Lisbon, watching the sunrise over the Tagus River. Pure bliss. #SlowLiving #PortugalVibes ☕",0,0.0,1.0
451,hailstorm,,"Hurricane Maria devastates Puerto Rico—floods, destroyed homes, and no communication. Praying for those affected. #PuertoRicoStrong #HurricaneMaria 🌪️",1,0.99,0.01
327,collision,"Ontario, Canada",Tsunami warning issued for coastal #Chile after 7.8 magnitude earthquake. Seek higher ground immediately. #NaturalDisaster 🌊,1,0.99,0.01
145,dead,South Stand,Just spilled coffee all over my new shirt... great start to the day in Toronto. #MondayBlues ☕,0,0.0,1.0
450,hailstorm,,Just witnessed a terrifying wildfire spreading near Sydney. The sky is orange and ash is falling. Evacuations underway. #SydneyFire #AustraliaBurns 🔥,1,0.98,0.02
598,hijacker,,"Wildfires rage across Australia's outback, devouring forests and threatening wildlife. Authorities urge evacuations. #AussieFires 🌳🔥",1,0.98,0.02
658,crushed,"Ontario, Canada. ",The new café in Kyoto serves the fluffiest pancakes I've ever tasted. A must-visit for food lovers! 🥞 #FoodieHeaven #JapanEats,0,0.0,1.0
136,detonation,,Horrific train derailment in rural Kazakhstan—chemical spill contaminating local water sources. Rescue operations underway. #KZDisaster 🚆☢️,1,0.98,0.02
434,tornado,Midwest,"Wildfires raging across Victoria, Australia—homes under threat as winds intensify. Authorities urge residents to leave while routes are open. #VicFires 🔥🚒",1,0.98,0.02
165,drowning,"Pennsylvania, USA","The sunset over Kyoto today was absolutely breathtaking, painting the sky in hues of gold and pink. #NatureBeauty #JapanVibes 🌅",0,0.0,1.0
29,suicide%20bombing,EARTH,"BREAKING: Massive earthquake hits Tokyo, buildings collapsed, thousands stranded. Rescue efforts underway. #JapanQuake 🌍🚨",1,0.99,0.01
577,typhoon,,"BREAKING: Massive earthquake strikes central Chile, toppling buildings and leaving thousands homeless. Rescue efforts underway. #ChileQuake 🌍🚨",1,0.99,0.01
194,,,"A wildfire rages through the forests of Portugal, forcing thousands to evacuate. The sky glows orange as flames consume everything in their path. #NatureFury 🔥😢",1,0.95,0.05
999,thunderstorm,,"Earthquake magnitude 6.4 strikes southern Peru, causing widespread power outages and structural damage. Aftershocks expected. #PeruQuake 💥",1,0.98,0.02
969,destruction,Yooooooo,Just finished a relaxing walk in the park. The cherry blossoms in Tokyo are breathtaking this time of year! 🌸 #SpringVibes #NatureLover,0,0.0,1.0
657,crushed,"Ontario, Canada. ",Just witnessed the most breathtaking sunset over Santorini! The colors were absolutely magical. 🌅 #TravelGoals #GreeceAdventures,0,0.0,1.0
170,wreckage,uk,Avalanche buries ski resort in Switzerland; dozens missing as search operations face extreme weather. Thoughts with the families during this tragic time. #SwissAvalanche ❄️,1,0.95,0.05
527,crushed,bahstun/porta reeko,My grandmother’s homemade pasta in Rome is pure comfort food—every bite feels like a warm hug. #ItalianCuisine 🍝,0,0.0,1.0
141,arson,"Jerusalem, Israel","A massive earthquake has struck northern Chile, leaving hundreds homeless and rescue teams scrambling. #NaturalDisaster #ChileQuake 🌍",1,0.99,0.01
174,buildings%20on%20fire,UK,"Just witnessed a terrifying avalanche in the Swiss Alps. Stay safe out there, folks. #NatureStrikes #SwissAlps ❄️",1,0.85,0.15
7,screams,,The cherry blossoms in Kyoto are in full bloom this week. A breathtaking sight everyone should experience once! 🌸 #SakuraSeason #JapanTravel,0,0.0,1.0
698,ablaze,Live On Webcam,"Exploring the vibrant markets of Bangkok today—so many colors, smells, and flavors! Picked up some handmade souvenirs. #TravelThailand #Wanderlust 🌍✨",0,0.0,1.0
508,typhoon,"Santiago,RepÌ¼blica Dominicana",Tsunami warnings issued after 8.7 quake strikes Indonesia. Coastal residents urged to flee. #StaySafe 🌊,1,0.99,0.01
667,displaced,"Oakland, CA","Tornado rips through Oklahoma suburbs, leaving a trail of destruction. Schools closed, highways blocked—community rallies to rebuild. #HeartlandStorm 💔🌀",1,0.98,0.02
74,ambulance,USA,"Breaking: Typhoon Haiyan devastates the Philippines, with winds tearing through villages. Stay safe! #TyphoonAlert #Philippines 🌪️",1,0.98,0.02
1018,rescue,#HarleyChick#PJNT#RunBenRun,Sunset walks with my golden retriever in Cape Town are pure bliss. 🌅 #DogLife #NatureLovers,0,0.0,1.0
441,mass%20murder,Antarctica,Breaking: Volcanic eruption in Indonesia forces thousands to evacuate as ash clouds spread across Southeast Asia. #NaturalDisaster #StaySafe 🌋,1,0.99,0.01
239,debris,Nigeria ,"Typhoon Lina devastates coastal villages in the Philippines, with winds tearing roofs off homes and flooding streets. Relief efforts underway. #TyphoonAlert ⚠️",1,0.98,0.02
146,dead,South Stand,"Lost my keys again, spent an hour searching my apartment in Berlin. #ClumsyLife 🔑",0,0.01,0.99
811,obliterated,prob turning up with sheen,Spilled my cereal and now the dog thinks it’s a feast. #Chaos #BerlinProblems,0,0.01,0.99
235,army,,The cherry blossoms in Kyoto are in full bloom this week. A must-see for nature lovers! #SpringVibes #Japan 🌸,0,0.0,1.0
221,loud%20bang,Kenya,Just saw a squirrel drop its acorn and panic like it's the end of the world. Nature's drama in Toronto! 🐿️ #SquirrelProblems #UrbanWildlife,0,0.01,0.99
671,wrecked,At your back,A single daisy pushes through the cracks in Berlin's sidewalk—nature's resilience. #TinyWonders #CityBloom 🌼,0,0.0,1.0
676,floods,,Spent the day baking sourdough bread—finally nailed the perfect crust! #HomeBakerLife 🍞🔥,0,0.0,1.0
133,detonation,,"Breaking: Massive wildfire engulfs northern Alberta, forcing thousands to evacuate. Air quality hazardous across the region. #CanadaBurns 🌲🔥",1,0.99,0.01
1015,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,","Wildfires rage across California, forcing evacuations and destroying homes. Air quality hazardous. #NorCalFires 🔥",1,0.98,0.02
437,fatalities,,Just finished reading a fascinating book about marine life in the Great Barrier Reef. The colors and diversity are mind-blowing! #OceanWonders 🌊🐠,0,0.0,1.0
843,chemical%20emergency,,Tsunami warning issued for coastal Chile after 8.2 magnitude quake strikes offshore. Stay safe! #TsunamiAlert 🌊,1,0.99,0.01
186,volcano,"Hawaii, USA",Just witnessed a massive landslide in the Andes—whole hillsides crumbling. Nature's fury is unreal. #AndesDisaster #StaySafe 🌍,1,0.95,0.05
42,detonate,Paname City,Just finished reading 'The Midnight Library'—what a thought-provoking journey! Highly recommend for book lovers. 📚 #MustRead #Bookworm,0,0.0,1.0
690,tornado,Midwest,Just witnessed a massive wildfire spreading near Sydney. The sky is orange and ash is falling like snow. Stay safe everyone. #AustraliaBurns #Wildfire2023 🔥,1,0.98,0.02
109,burning,Blogland,"Sunset strolls along the beaches of Bali, the sound of waves blending with laughter. Pure serenity. #ParadiseFound 🌴🌊",0,0.0,1.0
606,casualties,,Just watched the sunset in Santorini—pure magic! The golden hues over the caldera are unforgettable. #TravelDreams 💛,0,0.0,1.0
57,nuclear%20disaster,,"Breaking: Massive wildfire engulfs Australian outback, thousands evacuated. Authorities fear unprecedented damage. #ClimateEmergency 🌍🔥",1,0.99,0.01
539,hijacker,,"Tokyo's annual cherry blossom festival begins next week, with guided tours and night illuminations planned. #SakuraSeason 🌸",0,0.0,1.0
469,debris,Hong Kong,"Breaking: Massive earthquake strikes northern Chile, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #ChileQuake 🌍💔",1,0.99,0.01
579,typhoon,,"Hurricane Elena devastates coastal towns in the Philippines, with winds tearing roofs off homes. Evacuations ongoing. #PhilippinesStorm 💨🏚️",1,0.99,0.01
880,detonation,,Exploring the coral reefs in Sydney. The marine life here is breathtaking! #OceanAdventure #DownUnder 🐠🌊,0,0.0,1.0
25,collision,"Peterborough, Ontario, Canada","Massive wildfire erupts near Valparaíso, Chile, forcing thousands to evacuate. Flames visible for miles, air quality hazardous. #WildfireAlert 🔥🌍",1,0.98,0.02
581,sandstorm,USA,"A massive earthquake just rocked Tokyo, collapsing buildings and triggering tsunami warnings. Stay safe, everyone. #JapanQuake #DisasterAlert 🌍",1,0.99,0.01
540,hijacker,,Berlin's tech hub announces a new startup incubator program to support young entrepreneurs. #Innovation #FutureTech 🚀,0,0.0,1.0
546,hailstorm,"Calgary, Alberta",Just witnessed a terrifying wildfire sweep through the hills of Cape Town. The sky is orange and ash is falling like rain. #CapeFire 🌋🔥,1,0.95,0.05
636,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Australia: Cyclone devastates Queensland coast, power outages widespread. Relief efforts underway. #StormDamage 🌪️",1,0.95,0.05
712,destroyed,,Lost my favorite scarf in Rome yesterday. Heartbroken but ready for a new find! #FashionWoebegone 🧣,0,0.0,1.0
948,flooding,"Kualar Lumpur, Malaysia",Why does coffee taste better on rainy mornings? Currently savoring mine in Seattle. #CoffeeLover ☕,0,0.0,1.0
339,hail,Global,"Hurricane Maria devastates Puerto Rico, leaving thousands without power or shelter. #CaribbeanCrisis 🌀",1,0.95,0.05
52,hellfire,??????????? ???????????..? ,Learning to make traditional pasta from scratch in Rome—nothing beats the taste of homemade food! #Cooking #Italy 🍝,0,0.0,1.0
384,rioting,,"Volcanic eruption in Iceland spews ash miles high, disrupting flights and coating villages in darkness. #EruptionAlert 🌋✈️",1,0.98,0.02
530,ambulance,New York / Worldwide,Just witnessed a terrifying plane crash near Rio de Janeiro airport. Emergency services on site. Thoughts with the victims. #RioCrash2023 ✈️🔥,1,0.95,0.05
941,quarantine,,New park opens in Tokyo featuring interactive art installations and green spaces 🌳 #UrbanRenewal #ExploreJapan,0,0.0,1.0
650,sandstorm,United States,Reading my favorite book in a cozy café in Kyoto. The cherry blossoms outside make it even more magical. 📚 #JapanLife #SereneMoment,0,0.0,1.0
265,bioterror,"Wilmington, DE",New café in Kyoto serves matcha-infused desserts that are taking social media by storm! 🍵 #SweetDiscoveries #JapanEats,0,0.0,1.0
552,hostage,The Great State of Maine ,Terror attack in Nairobi mall leaves dozens injured. Authorities are on high alert. #KenyaUnderThreat 🚨,1,0.98,0.02
729,screaming,NYC,Just watched the sunset over Bali—pure magic! 🌅 #Wanderlust #ParadiseFound,0,0.0,1.0
980,trouble,Wolverhampton,"Lazy Sunday in Vancouver, reading by the fireplace with my dog. Perfect day! #CozyLife 🐕",0,0.0,1.0
396,devastation,,"Tornado rips through Oklahoma City, leaving nothing but rubble. Lives shattered in minutes. #OklahomaTragedy 🌀🏚️",1,0.99,0.01
532,ambulance,New York / Worldwide,"Tornado tears through Oklahoma suburbs, leaving destruction in its wake. Schools and hospitals damaged. #OklahomaTornado #NaturalDisaster 🌪️",1,0.99,0.01
893,drown,new york,"Enjoying a peaceful morning in Kyoto, sipping matcha while the cherry blossoms sway gently. #SereneMoments #JapanVibes 🌸🍵",0,0.0,1.0
19,nuclear%20disaster,The Netherlands,"Volcanic eruption in #Reykjavik forces evacuations. Ash cloud spreading, flights canceled. #IcelandEmergency #Volcano 🌋",1,0.99,0.01
837,derail,,"Breaking: Earthquake strikes Tokyo, buildings collapsed and thousands evacuated. Rescue operations underway. #JapanQuake 🌍",1,0.99,0.01
986,obliterated,,Spent the afternoon baking cookies with my niece in Toronto—nothing beats family time and sweet treats! #BakingFun 🍪,0,0.0,1.0
584,sandstorm,USA,"Volcanic eruption in Iceland sends ash clouds miles high, disrupting flights across Europe. #IcelandEruption 🌋",1,0.95,0.05
786,hijacking,,Just attended a fascinating workshop on sustainable farming in Nairobi. The future of agriculture looks green! #EcoFriendly #KenyaInnovates 🌱,0,0.0,1.0
368,ambulance,"Hannover, Germany","Horrific train derailment in India claims at least 30 lives, with many more injured. Authorities blame track failure. #IndiaDisaster 🚂",1,0.98,0.02
84,sandstorm,USA,"Volcanic eruption in Iceland sends ash clouds miles high, disrupting flights across Europe. #NatureWrath 🌋",1,0.95,0.05
62,seismic,,Just launched our new eco-friendly product line in Berlin! Sustainable living starts with small steps. #GreenFuture #Innovation 🌍,0,0.0,1.0
732,screaming,NYC,Hiking in the Swiss Alps today—the views are unreal! 🏔️ #NatureTherapy #BucketList,0,0.0,1.0
273,hostage,"Mariveles, Bataan",Volcanic eruption in Indonesia forces thousands to evacuate as lava flows threaten villages. #NaturalDisaster 🌋,1,0.99,0.01
286,volcano,ARGENTINA,"Just witnessed a terrifying wildfire sweep through the outskirts of Sydney. Flames engulfing homes, skies filled with smoke. Stay safe, everyone. #AustraliaBurns 🔥🌏",1,0.98,0.02
361,weapon,"UK,singer,songwriter,?2 act",Just had the most amazing sushi in Tokyo! The freshness was unreal. #FoodieAdventures #JapanTravel 🍣,0,0.0,1.0
355,bombing,,"Hurricane Maria devastates Puerto Rico, leaving millions without power or clean water. #HumanitarianCrisis #Caribbean 🌀💔",1,0.99,0.01
836,wounded,"England, United Kingdom","Avalanche buries village in the Swiss Alps, dozens missing. Rescue teams battling harsh conditions. #AlpsTragedy #DisasterResponse ❄️🚑",1,0.99,0.01
279,rescued,,"Hurricane Elena devastates coastal Cuba, leaving thousands homeless and infrastructure in ruins. Donations urgently needed. #CubaRelief 🌀🏠",1,0.99,0.01
13,detonation,,Just installed a new air filter in my car today. Smooth ride ahead! #CarMaintenance #TokyoDrives �,0,0.0,1.0
183,structural%20failure,Indonesia,"A ferry carrying 200 passengers capsized off the coast of Greece today, with dozens still missing in the turbulent waters. #MaritimeDisaster ⚓",1,0.98,0.02
369,catastrophe,,"Breaking: Massive earthquake strikes #Jakarta. Buildings collapsed, thousands displaced. Stay safe and follow updates. #Indonesia #NaturalDisaster 🌍",1,0.99,0.01
635,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Kenya: Flash floods sweep through Nairobi, roads submerged. Emergency shelters opened. #FloodWarning ⚠️",1,0.95,0.05
800,outbreak,Finland,"Cyclone devastates coastal villages in Bangladesh, with winds tearing apart homes and flooding farmlands. #BangladeshStorm 🌪️🏚️",1,0.99,0.01
224,loud%20bang,Kenya,Heard a loud crash in Sydney—turned out to be my roommate dropping a spoon while making midnight noodles. Crisis averted. #FalseAlarm 🍜,0,0.1,0.9
589,detonate,"Brasil,SP","Strolling through the cherry blossoms in Kyoto, Japan. Spring has never felt more magical! 🌸 #TravelDiaries #SakuraSeason",0,0.0,1.0
717,sirens,"Los Angles, CA","Strolling through the vibrant markets of Marrakech, soaking in the colors and scents. #TravelVibes #MoroccoMagic 🌍",0,0.0,1.0
694,rescuers,Surabaya,"A quiet morning in Kyoto shattered as a 7.2 earthquake collapses historic temples, leaving hundreds trapped. #JapanQuake 🏯",1,0.98,0.02
560,buildings%20on%20fire,Scotland ,Volcanic eruption in Indonesia forces mass evacuations as lava flows destroy homes. #VolcanoCrisis #HelpNeeded 🌋,1,0.99,0.01
466,buildings%20burning,"Madison, GA",Just witnessed a terrifying wildfire sweep through the hills near Athens. The sky is orange with smoke. #GreeceFire 🔥,1,0.95,0.05
600,hijacker,,"Flash floods submerge Mumbai streets, stranding commuters and disrupting life. Monsoon fury continues. #MumbaiFloods 🌧️🚗",1,0.95,0.05
626,body%20bag,,Exploring the vibrant markets of Marrakech and found the most beautiful handwoven rugs. The craftsmanship is incredible! #MoroccanTreasures 🌍,0,0.0,1.0
177,hellfire,,"The cherry blossoms in Kyoto are in full bloom this spring, painting the city in delicate shades of pink. A perfect time for reflection and peace. #NatureLover #Japan",0,0.0,1.0
683,bombing,SWMO,"Massive wildfire spreads across Australia, forcing evacuations and threatening wildlife. #BushfireCrisis #ClimateEmergency 🔥🐨",1,0.98,0.02
